mr,ref
"name[Blue Spice], eatType[pub], customer rating[5 out of 5], near[Crowne Plaza Hotel]",Blue Spice is a coffee shop near Crowne Plaza Hotel . it has a customer rating of 5 out of 5 . <end> 
"name[Blue Spice], eatType[pub], customer rating[5 out of 5], near[Crowne Plaza Hotel]",Blue Spice is a coffee shop near Crowne Plaza Hotel . it has a customer rating of 5 out of 5 . <end> 
"name[Blue Spice], eatType[pub], customer rating[5 out of 5], near[Crowne Plaza Hotel]",Blue Spice is a coffee shop near Crowne Plaza Hotel . it has a customer rating of 5 out of 5 . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Burger King]",Blue Spice is a coffee shop near Burger King . it is located near Burger King . <end> 
"name[Blue Spice], eatType[pub], customer rating[average], near[Crowne Plaza Hotel]",Blue Spice is a coffee shop near Crowne Plaza Hotel . it is located near Crowne Plaza Hotel . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is located in the city centre near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 3 out of 5 . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it is located near Rainbow Vegetarian Café . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a coffee shop near Rainbow Vegetarian Café . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is located near Rainbow Vegetarian Café in the city centre . <end> 
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",Blue Spice is located near Rainbow Vegetarian Café in the city centre . <end> 
